framerate,frame,time (s),x (pixel),y (pixel,freq (Hz),theta (deg),u1 (Hz),u2 (rad),field (mT),volt multipler,correction factor,target x,target y,k,h,gamma,kP,KI,KD,kPa,KIa,KDa,v_ref (um/s),v_m (um/s),a_ref,a_m,static (V)
30.000,334.000,11.133,328.282,382.829,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.693,0.004,0.004,5.000
30.000,335.000,11.167,328.299,382.995,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.693,0.004,0.004,5.000
30.000,336.000,11.200,328.317,383.234,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.693,0.004,0.004,5.000
30.000,337.000,11.233,328.433,383.353,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.693,0.004,0.004,5.000
30.000,338.000,11.267,328.539,383.518,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.693,0.004,0.004,5.000
30.000,339.000,11.300,328.540,383.172,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.122,-0.008,-0.008,5.000
30.000,340.000,11.333,328.851,383.126,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.122,-0.008,-0.008,5.000
30.000,341.000,11.367,328.835,383.300,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.122,-0.008,-0.008,5.000
30.000,342.000,11.400,329.120,383.582,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.122,-0.008,-0.008,5.000
30.000,343.000,11.433,329.247,383.806,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.122,-0.008,-0.008,5.000
30.000,344.000,11.467,329.298,383.829,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.122,-0.008,-0.008,5.000
30.000,345.000,11.500,329.518,383.910,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.943,-0.003,-0.003,5.000
30.000,346.000,11.533,329.654,384.270,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.943,-0.003,-0.003,5.000
30.000,347.000,11.567,329.624,384.553,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.943,-0.003,-0.003,5.000
30.000,348.000,11.600,329.495,384.584,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.943,-0.003,-0.003,5.000
30.000,349.000,11.633,329.465,384.697,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.943,-0.003,-0.003,5.000
30.000,350.000,11.667,329.411,384.938,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.943,-0.003,-0.003,5.000
30.000,351.000,11.700,329.408,384.916,0.000,0.000,0.001,-0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.804,-0.013,-0.013,5.000
30.000,352.000,11.733,329.255,384.947,0.000,0.000,0.001,-0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.804,-0.013,-0.013,5.000
30.000,353.000,11.767,329.338,385.306,0.000,0.000,0.001,-0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.804,-0.013,-0.013,5.000
30.000,354.000,11.800,329.508,385.326,0.000,0.000,0.001,-0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.804,-0.013,-0.013,5.000
30.000,355.000,11.833,329.657,385.267,0.000,0.000,0.001,-0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.804,-0.013,-0.013,5.000
30.000,356.000,11.867,329.703,385.322,0.000,0.000,0.001,-0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.804,-0.013,-0.013,5.000
30.000,357.000,11.900,329.628,385.377,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.771,-0.008,-0.008,5.000
30.000,358.000,11.933,329.793,385.760,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.771,-0.008,-0.008,5.000
30.000,359.000,11.967,329.795,385.788,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.771,-0.008,-0.008,5.000
30.000,360.000,12.000,329.831,386.132,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.771,-0.008,-0.008,5.000
30.000,361.000,12.033,329.813,386.415,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.771,-0.008,-0.008,5.000
30.000,362.000,12.067,329.800,386.417,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.771,-0.008,-0.008,5.000
30.000,363.000,12.100,330.091,386.646,0.000,0.000,0.001,-0.018,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.123,-0.018,-0.018,5.000
30.000,364.000,12.133,330.266,386.804,0.000,0.000,0.001,-0.018,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.123,-0.018,-0.018,5.000
30.000,365.000,12.167,330.078,387.187,0.000,0.000,0.001,-0.018,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.123,-0.018,-0.018,5.000
30.010,366.000,12.196,330.153,387.419,0.000,0.000,0.001,-0.018,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.123,-0.018,-0.018,5.000
30.010,367.000,12.229,329.945,387.650,0.000,0.000,0.001,-0.018,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.123,-0.018,-0.018,5.000
30.010,368.000,12.263,329.807,387.821,0.000,0.000,0.001,-0.018,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.123,-0.018,-0.018,5.000
30.010,369.000,12.296,329.642,387.895,0.000,0.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.923,-0.019,-0.019,5.000
30.010,370.000,12.329,329.680,388.108,0.000,0.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.923,-0.019,-0.019,5.000
30.010,371.000,12.363,329.712,388.130,0.000,0.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.923,-0.019,-0.019,5.000
30.010,372.000,12.396,329.680,388.214,0.000,0.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.923,-0.019,-0.019,5.000
30.010,373.000,12.429,329.880,388.240,0.000,0.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.923,-0.019,-0.019,5.000
30.010,374.000,12.463,329.908,388.333,0.000,0.000,0.001,-0.019,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.923,-0.019,-0.019,5.000
30.010,375.000,12.496,330.090,388.760,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.696,-0.010,-0.010,5.000
30.010,376.000,12.529,330.273,388.848,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.696,-0.010,-0.010,5.000
30.010,377.000,12.563,330.613,389.238,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.696,-0.010,-0.010,5.000
30.010,378.000,12.596,330.774,389.479,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.696,-0.010,-0.010,5.000
30.010,379.000,12.629,330.633,389.470,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.696,-0.010,-0.010,5.000
30.010,380.000,12.663,330.726,389.735,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.696,-0.010,-0.010,5.000
30.010,381.000,12.696,330.540,389.798,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.843,-0.017,-0.017,5.000
30.010,382.000,12.729,330.399,389.841,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.843,-0.017,-0.017,5.000
30.010,383.000,12.763,330.629,390.339,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.843,-0.017,-0.017,5.000
30.010,384.000,12.796,330.979,390.345,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.843,-0.017,-0.017,5.000
30.010,385.000,12.829,330.984,390.494,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.843,-0.017,-0.017,5.000
30.010,386.000,12.863,331.120,390.788,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.843,-0.017,-0.017,5.000
30.010,387.000,12.896,330.960,390.492,0.000,0.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.398,-0.015,-0.015,5.000
30.010,388.000,12.929,331.174,390.571,0.000,0.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.398,-0.015,-0.015,5.000
30.010,389.000,12.962,331.657,390.505,0.000,0.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.398,-0.015,-0.015,5.000
30.010,390.000,12.996,331.646,390.700,0.000,0.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.398,-0.015,-0.015,5.000
30.010,391.000,13.029,331.656,390.855,0.000,0.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.398,-0.015,-0.015,5.000
30.010,392.000,13.062,331.520,390.932,0.000,0.000,0.001,-0.015,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.398,-0.015,-0.015,5.000
30.010,393.000,13.096,331.541,390.886,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.319,-0.003,-0.003,5.000
30.010,394.000,13.129,331.570,390.850,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.319,-0.003,-0.003,5.000
30.010,395.000,13.162,331.760,390.664,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.319,-0.003,-0.003,5.000
30.000,396.000,13.200,331.789,390.850,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.319,-0.003,-0.003,5.000
30.000,397.000,13.233,331.581,390.918,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.319,-0.003,-0.003,5.000
30.000,398.000,13.267,331.677,391.090,0.000,0.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.319,-0.003,-0.003,5.000
30.000,399.000,13.300,331.682,391.109,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,0.941,-0.001,-0.001,5.000
30.000,400.000,13.333,331.627,391.210,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,0.941,-0.001,-0.001,5.000
30.000,401.000,13.367,331.671,391.659,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,0.941,-0.001,-0.001,5.000
30.000,402.000,13.400,331.697,391.548,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,0.941,-0.001,-0.001,5.000
30.000,403.000,13.433,331.791,391.555,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,0.941,-0.001,-0.001,5.000
30.000,404.000,13.467,332.073,391.646,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,0.941,-0.001,-0.001,5.000
30.000,405.000,13.500,331.947,391.840,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.435,-0.010,-0.010,5.000
30.000,406.000,13.533,332.229,391.704,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.435,-0.010,-0.010,5.000
30.000,407.000,13.567,332.184,391.611,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.435,-0.010,-0.010,5.000
30.000,408.000,13.600,332.294,391.866,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.435,-0.010,-0.010,5.000
30.000,409.000,13.633,332.472,391.878,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.435,-0.010,-0.010,5.000
30.000,410.000,13.667,332.396,392.175,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.435,-0.010,-0.010,5.000
30.000,411.000,13.700,332.094,392.276,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.234,-0.002,-0.002,5.000
30.000,412.000,13.733,332.269,392.236,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.234,-0.002,-0.002,5.000
30.000,413.000,13.767,332.440,392.451,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.234,-0.002,-0.002,5.000
30.000,414.000,13.800,332.470,392.521,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.234,-0.002,-0.002,5.000
30.000,415.000,13.833,332.578,392.743,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.234,-0.002,-0.002,5.000
30.000,416.000,13.867,332.646,392.700,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.234,-0.002,-0.002,5.000
30.000,417.000,13.900,332.311,392.756,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.366,-0.014,-0.014,5.000
30.000,418.000,13.933,332.513,392.667,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.366,-0.014,-0.014,5.000
30.000,419.000,13.967,332.235,392.816,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.366,-0.014,-0.014,5.000
30.000,420.000,14.000,332.380,392.769,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.366,-0.014,-0.014,5.000
30.000,421.000,14.033,332.654,392.854,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.366,-0.014,-0.014,5.000
30.000,422.000,14.067,332.633,393.198,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.366,-0.014,-0.014,5.000
30.000,423.000,14.100,332.450,393.548,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.295,-0.001,-0.001,5.000
30.000,424.000,14.133,332.606,393.349,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.295,-0.001,-0.001,5.000
30.000,425.000,14.167,332.622,393.670,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.295,-0.001,-0.001,5.000
30.000,426.000,14.200,332.605,393.778,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.295,-0.001,-0.001,5.000
30.000,427.000,14.233,332.600,393.855,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.295,-0.001,-0.001,5.000
30.000,428.000,14.267,332.818,394.081,0.000,0.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.295,-0.001,-0.001,5.000
30.000,429.000,14.300,333.063,394.019,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.621,-0.017,-0.017,5.000
30.000,430.000,14.333,333.107,394.000,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.621,-0.017,-0.017,5.000
30.000,431.000,14.367,333.087,394.211,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.621,-0.017,-0.017,5.000
30.000,432.000,14.400,333.444,394.682,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.621,-0.017,-0.017,5.000
30.000,433.000,14.433,333.450,394.741,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.621,-0.017,-0.017,5.000
30.000,434.000,14.467,333.495,394.796,0.000,0.000,0.001,-0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.621,-0.017,-0.017,5.000
30.000,435.000,14.500,333.288,395.087,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.792,-0.011,-0.011,5.000
30.000,436.000,14.533,333.532,395.463,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.792,-0.011,-0.011,5.000
30.000,437.000,14.567,333.562,395.765,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.792,-0.011,-0.011,5.000
30.000,438.000,14.600,333.608,396.026,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.792,-0.011,-0.011,5.000
30.000,439.000,14.633,333.993,396.181,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.792,-0.011,-0.011,5.000
30.000,440.000,14.667,333.870,396.432,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.792,-0.011,-0.011,5.000
30.000,441.000,14.700,334.066,396.695,0.000,0.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.774,-0.022,-0.022,5.000
30.000,442.000,14.733,333.974,396.878,0.000,0.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.774,-0.022,-0.022,5.000
30.000,443.000,14.767,334.434,396.864,0.000,0.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.774,-0.022,-0.022,5.000
30.000,444.000,14.800,334.510,396.957,0.000,0.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.774,-0.022,-0.022,5.000
30.000,445.000,14.833,334.597,396.924,0.000,0.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.774,-0.022,-0.022,5.000
30.000,446.000,14.867,334.650,397.138,0.000,0.000,0.001,-0.022,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,14.774,-0.022,-0.022,5.000
30.000,447.000,14.900,334.700,397.129,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.197,-0.010,-0.010,5.000
30.000,448.000,14.933,334.900,397.135,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.197,-0.010,-0.010,5.000
30.000,449.000,14.967,334.922,397.243,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.197,-0.010,-0.010,5.000
30.000,450.000,15.000,334.979,397.398,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.197,-0.010,-0.010,5.000
30.000,451.000,15.033,334.991,397.415,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.197,-0.010,-0.010,5.000
30.000,452.000,15.067,334.959,397.665,0.000,0.000,0.001,-0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.197,-0.010,-0.010,5.000
30.000,453.000,15.100,335.148,397.807,0.000,0.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.039,-0.007,-0.007,5.000
